blockDate,transparentPercentage,shieldedPercentage
2018-05-10,0.9334003708565609,0.0665996291435161
2018-05-11,0.9333940223629055,0.06660597763717409
2018-05-12,0.9334637331861135,0.06653626681397129
2018-05-13,0.9342584090949835,0.06574159090510846
2018-05-14,0.9344594635748967,0.06554053642519697
2018-05-15,0.9346432972494861,0.06535670275060744
2018-05-16,0.9346450779432875,0.06535492205679325
2018-05-17,0.9352409100128171,0.06475908998726175
2018-05-18,0.9356876613206956,0.0643123386793804
2018-05-19,0.9362875588916064,0.06371244110847424
2018-05-20,0.9364600451922336,0.06353995480785167
2018-05-21,0.9365049855350047,0.0634950144650904
2018-05-22,0.9359940238985167,0.06400597610156891
2018-05-23,0.9355116095646041,0.06448839043548081
2018-05-24,0.9355484078754215,0.06445159212466302
2018-05-25,0.936473973816065,0.06352602618403067
2018-05-26,0.9407193369519404,0.05928066304815217
2018-05-27,0.9425629497195789,0.057437050280524066
2018-05-28,0.9426397189801456,0.057360281019956376
2018-05-29,0.9421158926561392,0.05788410734397262
2018-05-30,0.9425770509300309,0.05742294907008899
2018-05-31,0.9420677117914955,0.05793228820862146
2018-06-01,0.9428010383006201,0.05719896169948858
2018-06-02,0.9432166152922851,0.05678338470783486
2018-06-03,0.9434373845529669,0.05656261544715104
2018-06-04,0.9441740547584545,0.05582594524165761
2018-06-05,0.9441516596716749,0.05584834032844625
2018-06-06,0.9434066968815029,0.056593303118622096
2018-06-07,0.9438570137292429,0.05614298627088038
2018-06-08,0.9430151906576937,0.056984809342419555
2018-06-09,0.943194514087273,0.056805485912837204
2018-06-10,0.9437682718477033,0.05623172815241024
2018-06-11,0.9426755253394867,0.05732447466062847
2018-06-12,0.9426301388690217,0.057369861131089474
2018-06-13,0.942723759519815,0.05727624048028744
2018-06-14,0.9428898869648205,0.057110113035275446
2018-06-15,0.943057990132636,0.05694200986746595
2018-06-16,0.9407429252334557,0.0592570747666479
2018-06-17,0.9407746088098795,0.059225391190228995
2018-06-18,0.9409305408649373,0.05906945913516967
2018-06-19,0.9402919503225438,0.059708049677561145
2018-06-20,0.9388228053006739,0.0611771946994347
2018-06-21,0.9405584057920191,0.05944159420809065
2018-06-22,0.9426341940778975,0.05736580592220812
2018-06-23,0.9442982053219285,0.055701794678183536
2018-06-24,0.9454844636669248,0.05451553633318814
2018-06-25,0.9453813782829885,0.0546186217171245
2018-06-26,0.9448598033465251,0.05514019665359348
2018-06-27,0.9442058945850685,0.05579410541503946
2018-06-28,0.944282651592413,0.05571734840768502
2018-06-29,0.9441211898045209,0.05587881019558022
2018-06-30,0.9441809814880795,0.05581901851201921
2018-07-01,0.944043067859623,0.05595693214048237
2018-07-02,0.9413753255745513,0.058624674425548626
2018-07-03,0.9419033820864353,0.05809661791367471
2018-07-04,0.9424825497715249,0.05751745022859495
2018-07-05,0.9426084985367433,0.057391501463381074
2018-07-06,0.9432009501558289,0.056799049844298115
2018-07-07,0.943234077290324,0.0567659227097986
2018-07-08,0.9433435884343322,0.05665641156579504
2018-07-09,0.9408035645213451,0.0591964354787846
2018-07-10,0.9409114217925264,0.05908857820760428
2018-07-11,0.9409236344191046,0.05907636558101395
2018-07-12,0.9408338609417095,0.05916613905841113
2018-07-13,0.9410047675548198,0.05899523244530002
2018-07-14,0.9407746916332754,0.05922530836683493
2018-07-15,0.9404318992555977,0.05956810074450392
2018-07-16,0.9403759751657494,0.05962402483435926
2018-07-17,0.9408528343984692,0.059147165601637235
2018-07-18,0.9410059113410891,0.05899408865902282
2018-07-19,0.941454361392115,0.058545638607996185
2018-07-20,0.9419765829331032,0.05802341706701523
2018-07-21,0.9420119068601306,0.057988093139985895
2018-07-22,0.9421849992140582,0.057815000786052895
2018-07-23,0.9421400894960673,0.057859910504053494
2018-07-24,0.945547906888674,0.05445209311144278
2018-07-25,0.9425388860473595,0.05746111395275226
2018-07-26,0.9430888499346268,0.05691115006548496
2018-07-27,0.9438582928216698,0.056141707178444564
2018-07-28,0.9439147942411134,0.0560852057590075
2018-07-29,0.9440105308232407,0.055989469176881176
2018-07-30,0.9456602194748179,0.05433978052530124
2018-07-31,0.9457215933654709,0.0542784066346467
2018-08-01,0.9457330965045433,0.05426690349556261
2018-08-02,0.9458228902686265,0.05417710973147587
2018-08-03,0.9459206812475406,0.054079318752559814
2018-08-04,0.9426120462601784,0.05738795373992971
2018-08-05,0.9429295156158155,0.05707048438429532
2018-08-06,0.9427106998445756,0.05728930015553697
2018-08-07,0.9426958175838279,0.057304182416281914
2018-08-08,0.9393477025614484,0.060652297438657195
2018-08-09,0.9393510173562581,0.06064898264385533
2018-08-10,0.9379966417229597,0.062003358277150006
2018-08-11,0.9340524311669427,0.0659475688331673
2018-08-12,0.9300554470131731,0.06994455298693279
2018-08-13,0.9302566776618182,0.06974332233829335
2018-08-14,0.9305418926464897,0.06945810735362264
2018-08-15,0.9308807224707715,0.06911927752934185
2018-08-16,0.930573576179362,0.06942642382075097
2018-08-17,0.930324066992371,0.06967593300773692
2018-08-18,0.9309018788110898,0.06909812118901838
2018-08-19,0.930974033076374,0.06902596692373131
2018-08-20,0.9309936507101411,0.0690063492899646
2018-08-21,0.9274476316697129,0.07255236833039341
2018-08-22,0.9271606170391444,0.07283938296096747
2018-08-23,0.9275355343343469,0.07246446566576727
2018-08-24,0.9279253557006898,0.07207464429943422
2018-08-25,0.9279293862434258,0.07207061375670042
2018-08-26,0.9280021040902797,0.0719978959098429
2018-08-27,0.9279201953205117,0.07207980467962224
2018-08-28,0.9304951004244969,0.0695048995756391
2018-08-29,0.9310430956285919,0.06895690437154336
2018-08-30,0.9315402495110069,0.06845975048913208
2018-08-31,0.9317559122172172,0.06824408778292534
2018-09-01,0.9296150660352425,0.07038493396489784
2018-09-02,0.9294373978663826,0.07056260213375323
2018-09-03,0.9297027136615051,0.07029728633863176
2018-09-04,0.929994276183116,0.07000572381702444
2018-09-05,0.9303218396246979,0.0696781603754527
2018-09-06,0.9300923483478422,0.06990765165231853
2018-09-07,0.9306808432121291,0.06931915678802669
2018-09-08,0.9305822882028727,0.06941771179727577
2018-09-09,0.9309387673691486,0.06906123263099449
2018-09-10,0.930762656823528,0.06923734317661515
2018-09-11,0.930666072703201,0.06933392729694127
2018-09-12,0.9308793961381435,0.06912060386199527
2018-09-13,0.9314765196252762,0.06852348037486378
2018-09-14,0.9313349811045168,0.06866501889562582
2018-09-15,0.9316320592953473,0.06836794070478994
2018-09-16,0.9314996621442899,0.06850033785584901
2018-09-17,0.9319319014448189,0.06806809855531808
2018-09-18,0.9317677159396364,0.06823228406050776
2018-09-19,0.9321534770438864,0.0678465229562621
2018-09-20,0.9300886540050262,0.06991134599512058
2018-09-21,0.9331536494657021,0.06684635053444982
2018-09-22,0.9353139630626074,0.06468603693755164
2018-09-23,0.9350043807098818,0.06499561929026931
2018-09-24,0.93444697320389,0.06555302679626183
2018-09-25,0.9352670271311665,0.06473297286898486
